,loss,acc
56,0.0007821087619304831,0.9996819924965179
57,0.0009253634310121441,0.999659157485413
58,0.000850859846827229,0.9996961912662863
59,0.0006736873059865194,0.9997254635790269
60,0.0007410015650813823,0.9996969751316866
61,0.0009528689000905464,0.9996489843876242
62,0.0007164776204832287,0.9997084775416971
63,0.0007638773301334905,0.9996925909742177
64,0.0007022709280868871,0.9997431425739536
65,0.0007049700397271127,0.9997228375441737
66,0.0005906244154986858,0.9997654853107261
67,0.0005935231866394571,0.9997549262835825
68,0.0007123731801905268,0.9997124002991821
69,0.0007256579876621087,0.9997088223052539
70,0.0005657671547805549,0.999767699687601
71,0.0007091735260604659,0.9997222269181725
72,0.0005475689559984825,0.999771691054749
73,0.0006197211898468844,0.9997458475099193
74,0.0005808918909194859,0.9997621114305455
75,0.0005241656215193936,0.9997817835361837
76,0.0006163259329028903,0.9997509554993335
77,0.0006045761431078259,0.9997636465717563
78,0.000711708170436775,0.9997249198474473
79,0.0005787003660476565,0.9997636997442452
80,0.0005517306886994441,0.999771128455512
81,0.0005442798522924133,0.9997791454946394
82,0.0006676485959654875,0.9997297722658665
83,0.0006725345954940513,0.9997423758609689
84,0.0005145786863918376,0.9997883786400446
85,0.0005229154636031486,0.9997853803977692
86,0.0004682014383276817,0.9998043355324285
87,0.0004792970619013654,0.9998000714418699
88,0.0005300939701294037,0.9997802449644898
89,0.0004546528997177362,0.9998083955092396
90,0.0005125344172182909,0.9997941109773923
91,0.0004982000046511007,0.9997931435811434
92,0.00047324892789252747,0.9998005568552361
93,0.0005348824671148858,0.9997766103675897
94,0.0004721167504141717,0.999805807209701
95,0.0005071344007021854,0.999789141922546
96,0.00039668098069466117,0.9998310006779733
97,0.0005260347071473936,0.999789141922546
98,0.0004647641579912416,0.9998136784532945
99,0.0004263956786201188,0.9998210093957914
100,0.0004517578169901976,0.9998104229247827
101,0.0006327975529627942,0.9997658455114571
102,0.0004493478438444268,0.999813688744744
103,0.000456651124145112,0.9998157315974613
104,0.0004668200184195805,0.9998090987582858
105,0.00043674155407276996,0.9998149185729541
106,0.0005429165449124097,0.9997855433457189
107,0.00039831474138651607,0.9998330503916569
108,0.0004476279353694873,0.999810146770889
109,0.00041906639446568066,0.9998235428075997
110,0.00042251722360358126,0.9998327347872068
111,0.00038825053960987765,0.9998356301149876
112,0.0005411675626268818,0.9997907799782513
113,0.0004079299498384604,0.9998282905962828
114,0.0003895591225235542,0.9998343436838054
115,0.0004274493367381883,0.9998188327542312
116,0.00035883209789749703,0.9998488203227092
117,0.0005093295284293143,0.999816951134222
118,0.00039271858290278373,0.9998356232540213
119,0.0003774235716107194,0.9998406146070082
120,0.0003437953110739904,0.9998552078823392
121,0.0004051023220166852,0.999829868618533
122,0.00037945714742975415,0.9998391172011122
123,0.0003209208212512304,0.9998633364121691
124,0.0003785326325342146,0.9998389285245388
125,0.0004066127626599724,0.9998286971085363
126,0.00032114036591776324,0.9998684100967516
127,0.00035347925094349924,0.9998501993769364
128,0.00032853388486944285,0.9998625542620103
129,0.00033723706580118926,0.9998558270845482
130,0.0003578840835956294,0.9998476488127125
131,0.0003143024813842779,0.9998657446113421
132,0.0004477983990170333,0.9998266645472684
133,0.0003136574599947177,0.9998679504120093
134,0.00035417361887215415,0.9998520020958331
135,0.0003407825287657609,0.9998546247002033
136,0.0003334843834067306,0.9998596194836733
137,0.00033481886590288267,0.9998576298034448
138,0.0003375220683848455,0.9998589025126944
139,0.0003323066182327356,0.9998582267075133
140,0.0004289846321050306,0.9998435167957553
141,0.00037857627108456104,0.9998456179666863
142,0.0003190080956072235,0.9998677222848796
143,0.0003119459666358642,0.9998686159257408
144,0.00031050452154310647,0.9998680378893297
145,0.00032804378306471385,0.9998604170710063
146,0.00030091708207129425,0.9998711527680322
147,0.0003200505318954711,0.9998688286156963
148,0.00030380440692680304,0.9998746672980219
149,0.0003114739393567492,0.9998668269287768
